kind,source,plant,day,value
inventory,,P1,44,122502.2514910379
shortfall,,P1,44,0.0
buffer_gap,,P1,44,0.0
inventory,,P1,45,122502.2514910379
shortfall,,P1,45,0.0
buffer_gap,,P1,45,0.0
inventory,,P1,46,122502.2514910379
shortfall,,P1,46,0.0
buffer_gap,,P1,46,0.0
inventory,,P1,47,122502.2514910379
shortfall,,P1,47,0.0
buffer_gap,,P1,47,0.0
inventory,,P1,48,122502.2514910379
shortfall,,P1,48,0.0
buffer_gap,,P1,48,0.0
inventory,,P1,49,122502.2514910379
shortfall,,P1,49,0.0
buffer_gap,,P1,49,0.0
inventory,,P1,50,122502.2514910379
shortfall,,P1,50,0.0
buffer_gap,,P1,50,0.0
inventory,,P1,51,122502.2514910379
shortfall,,P1,51,0.0
buffer_gap,,P1,51,0.0
inventory,,P1,52,122502.2514910379
shortfall,,P1,52,0.0
buffer_gap,,P1,52,0.0
inventory,,P1,53,122502.2514910379
shortfall,,P1,53,0.0
buffer_gap,,P1,53,0.0
inventory,,P1,54,122502.2514910379
shortfall,,P1,54,0.0
buffer_gap,,P1,54,0.0
inventory,,P1,55,122502.2514910379
shortfall,,P1,55,0.0
buffer_gap,,P1,55,0.0
inventory,,P1,56,122502.2514910379
shortfall,,P1,56,0.0
buffer_gap,,P1,56,0.0
inventory,,P1,57,122502.2514910379
shortfall,,P1,57,0.0
buffer_gap,,P1,57,0.0
inventory,,P1,58,122502.2514910379
shortfall,,P1,58,0.0
buffer_gap,,P1,58,0.0
inventory,,P1,59,122502.2514910379
shortfall,,P1,59,0.0
buffer_gap,,P1,59,0.0
inventory,,P2,0,138500.0
shortfall,,P2,0,0.0
buffer_gap,,P2,0,30641.180571776145
inventory,,P2,1,131894.05179249344
shortfall,,P2,1,0.0
buffer_gap,,P2,1,37247.128779282706
inventory,,P2,2,125183.15187418566
shortfall,,P2,2,0.0
buffer_gap,,P2,2,43958.02869759049
inventory,,P2,3,128306.24138750468
shortfall,,P2,3,0.0
buffer_gap,,P2,3,40834.93918427147
inventory,,P2,4,132274.3790141269
shortfall,,P2,4,0.0
buffer_gap,,P2,4,36866.80155764925
inventory,,P2,5,136418.38155946368
shortfall,,P2,5,0.0
buffer_gap,,P2,5,32722.799012312462
inventory,,P2,6,141362.34377961323
shortfall,,P2,6,0.0
buffer_gap,,P2,6,27778.83679216291
inventory,,P2,7,146030.41201001641
shortfall,,P2,7,0.0
buffer_gap,,P2,7,23110.76856175973
inventory,,P2,8,150631.54092272362
shortfall,,P2,8,0.0
buffer_gap,,P2,8,18509.639649052522
inventory,,P2,9,158019.79539796663
shortfall,,P2,9,0.0
buffer_gap,,P2,9,11121.38517380951
inventory,,P2,10,163535.04294515392
shortfall,,P2,10,0.0
buffer_gap,,P2,10,5606.137626622221
inventory,,P2,11,169141.18057177615
shortfall,,P2,11,0.0
buffer_gap,,P2,11,0.0
inventory,,P2,12,169141.18057177615
shortfall,,P2,12,0.0
buffer_gap,,P2,12,0.0
inventory,,P2,13,169141.18057177615
shortfall,,P2,13,0.0
buffer_gap,,P2,13,0.0
inventory,,P2,14,163388.68057177615
shortfall,,P2,14,0.0
buffer_gap,,P2,14,5752.5
inventory,,P2,15,169141.18057177615
shortfall,,P2,15,0.0
buffer_gap,,P2,15,0.0
inventory,,P2,16,162552.5342070798
shortfall,,P2,16,0.0
buffer_gap,,P2,16,6588.646364696353
inventory,,P2,17,162590.41626633715
shortfall,,P2,17,0.0
buffer_gap,,P2,17,6550.764305438992
inventory,,P2,18,169141.18057177615
shortfall,,P2,18,0.0
buffer_gap,,P2,18,0.0
inventory,,P2,19,169141.18057177615
shortfall,,P2,19,0.0
buffer_gap,,P2,19,0.0
inventory,,P2,20,169141.18057177615
shortfall,,P2,20,0.0
buffer_gap,,P2,20,0.0
inventory,,P2,21,169141.18057177615
shortfall,,P2,21,0.0
buffer_gap,,P2,21,0.0
inventory,,P2,22,169141.18057177615
shortfall,,P2,22,0.0
buffer_gap,,P2,22,0.0
inventory,,P2,23,168970.8868166756
shortfall,,P2,23,0.0
buffer_gap,,P2,23,170.29375510054524
inventory,,P2,24,169141.18057177615
shortfall,,P2,24,0.0
buffer_gap,,P2,24,0.0
inventory,,P2,25,169141.18057177615
shortfall,,P2,25,0.0
buffer_gap,,P2,25,0.0
inventory,,P2,26,169141.18057177615
shortfall,,P2,26,0.0
buffer_gap,,P2,26,0.0
inventory,,P2,27,169141.18057177615
shortfall,,P2,27,0.0
buffer_gap,,P2,27,0.0
inventory,,P2,28,169141.18057177615
shortfall,,P2,28,0.0
buffer_gap,,P2,28,0.0
inventory,,P2,29,169141.18057177615
shortfall,,P2,29,0.0
buffer_gap,,P2,29,0.0
inventory,,P2,30,169141.18057177615
shortfall,,P2,30,0.0
buffer_gap,,P2,30,0.0
inventory,,P2,31,169141.18057177615
shortfall,,P2,31,0.0
buffer_gap,,P2,31,0.0
inventory,,P2,32,169141.18057177615
shortfall,,P2,32,0.0
buffer_gap,,P2,32,0.0
inventory,,P2,33,169141.18057177615
shortfall,,P2,33,0.0
buffer_gap,,P2,33,0.0
inventory,,P2,34,169141.18057177615
shortfall,,P2,34,0.0
buffer_gap,,P2,34,0.0
inventory,,P2,35,169141.18057177615
shortfall,,P2,35,0.0
buffer_gap,,P2,35,0.0
inventory,,P2,36,169141.18057177615
shortfall,,P2,36,0.0
buffer_gap,,P2,36,0.0
inventory,,P2,37,169141.18057177615
shortfall,,P2,37,0.0
buffer_gap,,P2,37,0.0
inventory,,P2,38,169141.18057177615
shortfall,,P2,38,0.0
buffer_gap,,P2,38,0.0
inventory,,P2,39,169141.18057177615
shortfall,,P2,39,0.0
buffer_gap,,P2,39,0.0
inventory,,P2,40,169141.18057177615
shortfall,,P2,40,0.0
buffer_gap,,P2,40,0.0
inventory,,P2,41,169141.18057177615
shortfall,,P2,41,0.0
buffer_gap,,P2,41,0.0
inventory,,P2,42,169141.18057177615
shortfall,,P2,42,0.0
buffer_gap,,P2,42,0.0
inventory,,P2,43,169141.18057177615
shortfall,,P2,43,0.0
buffer_gap,,P2,43,0.0
inventory,,P2,44,169141.18057177615
shortfall,,P2,44,0.0
buffer_gap,,P2,44,0.0
inventory,,P2,45,169141.18057177615
shortfall,,P2,45,0.0
buffer_gap,,P2,45,0.0
inventory,,P2,46,169141.18057177615
shortfall,,P2,46,0.0
buffer_gap,,P2,46,0.0
inventory,,P2,47,169141.18057177615
shortfall,,P2,47,0.0
buffer_gap,,P2,47,0.0
inventory,,P2,48,169141.18057177615
shortfall,,P2,48,0.0
buffer_gap,,P2,48,0.0
inventory,,P2,49,169141.18057177615
shortfall,,P2,49,0.0
buffer_gap,,P2,49,0.0
inventory,,P2,50,169141.18057177615
shortfall,,P2,50,0.0
buffer_gap,,P2,50,0.0
inventory,,P2,51,169141.18057177615
shortfall,,P2,51,0.0
buffer_gap,,P2,51,0.0
inventory,,P2,52,169141.18057177615
shortfall,,P2,52,0.0
buffer_gap,,P2,52,0.0
inventory,,P2,53,169141.18057177615
shortfall,,P2,53,0.0
buffer_gap,,P2,53,0.0
inventory,,P2,54,169141.18057177615
shortfall,,P2,54,0.0
buffer_gap,,P2,54,0.0
inventory,,P2,55,169141.18057177615
shortfall,,P2,55,0.0
buffer_gap,,P2,55,0.0
inventory,,P2,56,169141.18057177615
shortfall,,P2,56,0.0
buffer_gap,,P2,56,0.0
inventory,,P2,57,169141.18057177615
shortfall,,P2,57,0.0
buffer_gap,,P2,57,0.0
inventory,,P2,58,169141.18057177615
shortfall,,P2,58,0.0
buffer_gap,,P2,58,0.0
inventory,,P2,59,169141.18057177615
shortfall,,P2,59,0.0
buffer_gap,,P2,59,0.0
inventory,,P3,0,148200.0
shortfall,,P3,0,0.0
buffer_gap,,P3,0,28747.696598165814
inventory,,P3,1,141289.16187522392
shortfall,,P3,1,0.0
buffer_gap,,P3,1,35658.5347229419
inventory,,P3,2,134268.5281145327
shortfall,,P3,2,0.0
buffer_gap,,P3,2,42679.16848363311
inventory,,P3,3,127210.22175923569
shortfall,,P3,3,0.0
buffer_gap,,P3,3,49737.474838930124
inventory,,P3,4,120189.10419939432
shortfall,,P3,4,0.0
buffer_gap,,P3,4,56758.59239877149
inventory,,P3,5,113351.96840066974
shortfall,,P3,5,0.0
buffer_gap,,P3,5,63595.72819749608
inventory,,P3,6,106637.7134925185
shortfall,,P3,6,0.0
buffer_gap,,P3,6,70309.98310564732
inventory,,P3,7,99634.83102586337
shortfall,,P3,7,0.0
buffer_gap,,P3,7,77312.86557230244
inventory,,P3,8,105671.91973454169
shortfall,,P3,8,0.0
buffer_gap,,P3,8,71275.77686362412
inventory,,P3,9,112750.523894631
shortfall,,P3,9,0.0
buffer_gap,,P3,9,64197.172703534816
inventory,,P3,10,129318.90171227742
shortfall,,P3,10,0.0
buffer_gap,,P3,10,47628.79488588839
inventory,,P3,11,123043.78555591727
shortfall,,P3,11,0.0
buffer_gap,,P3,11,53903.91104224854
inventory,,P3,12,116262.27552827896
shortfall,,P3,12,0.0
buffer_gap,,P3,12,60685.421069886856
inventory,,P3,13,129702.29446238591
shortfall,,P3,13,0.0
buffer_gap,,P3,13,47245.40213577991
inventory,,P3,14,143073.7393778753
shortfall,,P3,14,0.0
buffer_gap,,P3,14,33873.957220290526
inventory,,P3,15,176947.6965981658
shortfall,,P3,15,0.0
buffer_gap,,P3,15,0.0
inventory,,P3,16,176947.6965981658
shortfall,,P3,16,0.0
buffer_gap,,P3,16,0.0
inventory,,P3,17,176947.6965981658
shortfall,,P3,17,0.0
buffer_gap,,P3,17,0.0
inventory,,P3,18,176947.6965981658
shortfall,,P3,18,0.0
buffer_gap,,P3,18,0.0
inventory,,P3,19,170432.26611167524
shortfall,,P3,19,0.0
buffer_gap,,P3,19,6515.430486490572
inventory,,P3,20,164073.8685267524
shortfall,,P3,20,0.0
buffer_gap,,P3,20,12873.828071413416
inventory,,P3,21,164390.00401166506
shortfall,,P3,21,0.0
buffer_gap,,P3,21,12557.69258650075
inventory,,P3,22,176947.6965981658
shortfall,,P3,22,0.0
buffer_gap,,P3,22,0.0
inventory,,P3,23,176947.6965981658
shortfall,,P3,23,0.0
buffer_gap,,P3,23,0.0
inventory,,P3,24,176947.6965981658
shortfall,,P3,24,0.0
buffer_gap,,P3,24,0.0
inventory,,P3,25,176947.6965981658
shortfall,,P3,25,0.0
buffer_gap,,P3,25,0.0
inventory,,P3,26,176947.6965981658
shortfall,,P3,26,0.0
buffer_gap,,P3,26,0.0
inventory,,P3,27,176947.6965981658
shortfall,,P3,27,0.0
buffer_gap,,P3,27,0.0
inventory,,P3,28,176947.6965981658
shortfall,,P3,28,0.0
buffer_gap,,P3,28,0.0
inventory,,P3,29,176947.6965981658
shortfall,,P3,29,0.0
buffer_gap,,P3,29,0.0
inventory,,P3,30,176947.6965981658
shortfall,,P3,30,0.0
buffer_gap,,P3,30,0.0
inventory,,P3,31,176947.6965981658
shortfall,,P3,31,0.0
buffer_gap,,P3,31,0.0
inventory,,P3,32,176947.6965981658
shortfall,,P3,32,0.0
buffer_gap,,P3,32,0.0
inventory,,P3,33,176947.6965981658
shortfall,,P3,33,0.0
buffer_gap,,P3,33,0.0
inventory,,P3,34,176947.6965981658
shortfall,,P3,34,0.0
buffer_gap,,P3,34,0.0
inventory,,P3,35,177159.11383330586
shortfall,,P3,35,0.0
buffer_gap,,P3,35,0.0
inventory,,P3,36,176947.6965981658
shortfall,,P3,36,0.0
buffer_gap,,P3,36,0.0
inventory,,P3,37,177073.92272614088
shortfall,,P3,37,0.0
buffer_gap,,P3,37,0.0
inventory,,P3,38,176947.6965981658
shortfall,,P3,38,0.0
buffer_gap,,P3,38,0.0
inventory,,P3,39,176947.6965981658
shortfall,,P3,39,0.0
buffer_gap,,P3,39,0.0
inventory,,P3,40,176947.6965981658
shortfall,,P3,40,0.0
buffer_gap,,P3,40,0.0
inventory,,P3,41,176947.6965981658
shortfall,,P3,41,0.0
buffer_gap,,P3,41,0.0
inventory,,P3,42,176947.6965981658
shortfall,,P3,42,0.0
buffer_gap,,P3,42,0.0
inventory,,P3,43,176947.6965981658
shortfall,,P3,43,0.0
buffer_gap,,P3,43,0.0
inventory,,P3,44,176947.6965981658
shortfall,,P3,44,0.0
buffer_gap,,P3,44,0.0
inventory,,P3,45,176947.6965981658
shortfall,,P3,45,0.0
buffer_gap,,P3,45,0.0
inventory,,P3,46,176947.6965981658
shortfall,,P3,46,0.0
buffer_gap,,P3,46,0.0
inventory,,P3,47,176947.6965981658
shortfall,,P3,47,0.0
buffer_gap,,P3,47,0.0
inventory,,P3,48,176947.6965981658
shortfall,,P3,48,0.0
buffer_gap,,P3,48,0.0
inventory,,P3,49,176947.6965981658
shortfall,,P3,49,0.0
buffer_gap,,P3,49,0.0
inventory,,P3,50,176947.6965981658
shortfall,,P3,50,0.0
buffer_gap,,P3,50,0.0
inventory,,P3,51,176947.6965981658
shortfall,,P3,51,0.0
buffer_gap,,P3,51,0.0
inventory,,P3,52,176947.6965981658
shortfall,,P3,52,0.0
buffer_gap,,P3,52,0.0
inventory,,P3,53,176947.6965981658
shortfall,,P3,53,0.0
buffer_gap,,P3,53,0.0
inventory,,P3,54,176947.6965981658
shortfall,,P3,54,0.0
buffer_gap,,P3,54,0.0
inventory,,P3,55,176947.6965981658
shortfall,,P3,55,0.0
buffer_gap,,P3,55,0.0
inventory,,P3,56,176947.6965981658
shortfall,,P3,56,0.0
buffer_gap,,P3,56,0.0
inventory,,P3,57,176947.6965981658
shortfall,,P3,57,0.0
buffer_gap,,P3,57,0.0
inventory,,P3,58,176947.6965981658
shortfall,,P3,58,0.0
buffer_gap,,P3,58,0.0
inventory,,P3,59,176947.6965981658
shortfall,,P3,59,0.0
buffer_gap,,P3,59,0.0
inventory,,P4,0,167400.0
shortfall,,P4,0,0.0
buffer_gap,,P4,0,30365.072668538283
inventory,,P4,1,159676.12209583848
shortfall,,P4,1,0.0
buffer_gap,,P4,1,38088.9505726998
inventory,,P4,2,151829.53142212477
shortfall,,P4,2,0.0
buffer_gap,,P4,2,45935.541246413515
inventory,,P4,3,155790.83608385164
shortfall,,P4,3,0.0
buffer_gap,,P4,3,41974.236584686645
inventory,,P4,4,160266.2046934407
shortfall,,P4,4,0.0
buffer_gap,,P4,4,37498.867975097586
inventory,,P4,5,178057.1999772191
shortfall,,P4,5,0.0
buffer_gap,,P4,5,19707.87269131918
inventory,,P4,6,183663.03272693243
shortfall,,P4,6,0.0
buffer_gap,,P4,6,14102.03994160585
inventory,,P4,7,188946.28173478847
shortfall,,P4,7,0.0
buffer_gap,,P4,7,8818.790933749813
inventory,,P4,8,181041.26323272305
shortfall,,P4,8,0.0
buffer_gap,,P4,8,16723.80943581523
inventory,,P4,9,173068.08552929346
shortfall,,P4,9,0.0
buffer_gap,,P4,9,24696.987139244826
inventory,,P4,10,165114.68266138935
shortfall,,P4,10,0.0
buffer_gap,,P4,10,32650.390007148933
inventory,,P4,11,170734.04986749718
shortfall,,P4,11,0.0
buffer_gap,,P4,11,27031.02280104111
inventory,,P4,12,177367.21513072494
shortfall,,P4,12,0.0
buffer_gap,,P4,12,20397.85753781334
inventory,,P4,13,169982.18861428852
shortfall,,P4,13,0.0
buffer_gap,,P4,13,27782.884054249764
inventory,,P4,14,162334.78474878208
shortfall,,P4,14,0.0
buffer_gap,,P4,14,35430.2879197562
inventory,,P4,15,154658.78474878208
shortfall,,P4,15,0.0
buffer_gap,,P4,15,43106.2879197562
inventory,,P4,16,155062.39895622403
shortfall,,P4,16,0.0
buffer_gap,,P4,16,42702.67371231425
inventory,,P4,17,155553.62339062896
shortfall,,P4,17,0.0
buffer_gap,,P4,17,42211.44927790933
inventory,,P4,18,156266.0858519092
shortfall,,P4,18,0.0
buffer_gap,,P4,18,41498.98681662907
inventory,,P4,19,163984.1341317139
shortfall,,P4,19,0.0
buffer_gap,,P4,19,33780.9385368244
inventory,,P4,20,171877.68977209422
shortfall,,P4,20,0.0
buffer_gap,,P4,20,25887.38289644406
inventory,,P4,21,179494.53065780952
shortfall,,P4,21,0.0
buffer_gap,,P4,21,18270.542010728765
inventory,,P4,22,174512.22388537342
shortfall,,P4,22,0.0
buffer_gap,,P4,22,23252.848783164867
inventory,,P4,23,181893.32110064127
shortfall,,P4,23,0.0
buffer_gap,,P4,23,15871.751567897008
inventory,,P4,24,189362.49880407087
shortfall,,P4,24,0.0
buffer_gap,,P4,24,8402.573864467413
inventory,,P4,25,196562.45487522418
shortfall,,P4,25,0.0
buffer_gap,,P4,25,1202.6177933141007
inventory,,P4,26,197765.07266853828
shortfall,,P4,26,0.0
buffer_gap,,P4,26,0.0
inventory,,P4,27,197765.07266853828
shortfall,,P4,27,0.0
buffer_gap,,P4,27,0.0
inventory,,P4,28,197765.07266853828
shortfall,,P4,28,0.0
buffer_gap,,P4,28,0.0
inventory,,P4,29,197765.07266853828
shortfall,,P4,29,0.0
buffer_gap,,P4,29,0.0
inventory,,P4,30,197765.07266853828
shortfall,,P4,30,0.0
buffer_gap,,P4,30,0.0
inventory,,P4,31,197765.07266853828
shortfall,,P4,31,0.0
buffer_gap,,P4,31,0.0
inventory,,P4,32,197765.07266853828
shortfall,,P4,32,0.0
buffer_gap,,P4,32,0.0
inventory,,P4,33,197765.07266853828
shortfall,,P4,33,0.0
buffer_gap,,P4,33,0.0
inventory,,P4,34,197765.07266853828
shortfall,,P4,34,0.0
buffer_gap,,P4,34,0.0
inventory,,P4,35,197765.07266853828
shortfall,,P4,35,0.0
buffer_gap,,P4,35,0.0
inventory,,P4,36,198017.52492448842
shortfall,,P4,36,0.0
buffer_gap,,P4,36,0.0
inventory,,P4,37,197765.07266853828
shortfall,,P4,37,0.0
buffer_gap,,P4,37,0.0
inventory,,P4,38,197765.07266853828
shortfall,,P4,38,0.0
buffer_gap,,P4,38,0.0
inventory,,P4,39,197765.07266853828
shortfall,,P4,39,0.0
buffer_gap,,P4,39,0.0
inventory,,P4,40,197765.07266853828
shortfall,,P4,40,0.0
buffer_gap,,P4,40,0.0
inventory,,P4,41,197765.07266853828
shortfall,,P4,41,0.0
buffer_gap,,P4,41,0.0
inventory,,P4,42,197765.07266853828
shortfall,,P4,42,0.0
buffer_gap,,P4,42,0.0
inventory,,P4,43,197765.07266853828
shortfall,,P4,43,0.0
buffer_gap,,P4,43,0.0
inventory,,P4,44,197765.07266853828
shortfall,,P4,44,0.0
buffer_gap,,P4,44,0.0
inventory,,P4,45,197765.07266853828
shortfall,,P4,45,0.0
buffer_gap,,P4,45,0.0
inventory,,P4,46,197765.07266853828
shortfall,,P4,46,0.0
buffer_gap,,P4,46,0.0
inventory,,P4,47,197765.07266853828
shortfall,,P4,47,0.0
buffer_gap,,P4,47,0.0
inventory,,P4,48,197765.07266853828
shortfall,,P4,48,0.0
buffer_gap,,P4,48,0.0
inventory,,P4,49,197765.07266853828
shortfall,,P4,49,0.0
buffer_gap,,P4,49,0.0
inventory,,P4,50,197765.07266853828
shortfall,,P4,50,0.0
buffer_gap,,P4,50,0.0
inventory,,P4,51,197765.07266853828
shortfall,,P4,51,0.0
buffer_gap,,P4,51,0.0
inventory,,P4,52,197765.07266853828
shortfall,,P4,52,0.0
buffer_gap,,P4,52,0.0
inventory,,P4,53,197765.07266853828
shortfall,,P4,53,0.0
buffer_gap,,P4,53,0.0
inventory,,P4,54,197765.07266853828
shortfall,,P4,54,0.0
buffer_gap,,P4,54,0.0
inventory,,P4,55,197765.07266853828
shortfall,,P4,55,0.0
buffer_gap,,P4,55,0.0
inventory,,P4,56,197765.07266853828
shortfall,,P4,56,0.0
buffer_gap,,P4,56,0.0
inventory,,P4,57,197765.07266853828
shortfall,,P4,57,0.0
buffer_gap,,P4,57,0.0
inventory,,P4,58,197765.07266853828
shortfall,,P4,58,0.0
buffer_gap,,P4,58,0.0
inventory,,P4,59,197765.07266853828
shortfall,,P4,59,0.0
buffer_gap,,P4,59,0.0
inventory,,P5,0,124100.0
shortfall,,P5,0,0.0
buffer_gap,,P5,0,29428.148518996808
inventory,,P5,1,118103.83162703252
shortfall,,P5,1,0.0
buffer_gap,,P5,1,35424.31689196429
inventory,,P5,2,112012.3993934916
shortfall,,P5,2,0.0
buffer_gap,,P5,2,41515.7491255052
inventory,,P5,3,115368.28064404272
shortfall,,P5,3,0.0
buffer_gap,,P5,3,38159.867874954085
inventory,,P5,4,119134.42864359212
shortfall,,P5,4,0.0
buffer_gap,,P5,4,34393.719875404684
inventory,,P5,5,133548.20787705167
shortfall,,P5,5,0.0
buffer_gap,,P5,5,19979.94064194514
inventory,,P5,6,138210.6043538028
shortfall,,P5,6,0.0
buffer_gap,,P5,6,15317.544165194005
inventory,,P5,7,142622.57397832262
shortfall,,P5,7,0.0
buffer_gap,,P5,7,10905.574540674192
inventory,,P5,8,146973.78329908763
shortfall,,P5,8,0.0
buffer_gap,,P5,8,6554.365219909174
inventory,,P5,9,143827.22303537547
shortfall,,P5,9,0.0
buffer_gap,,P5,9,9700.925483621337
inventory,,P5,10,137652.87080897624
shortfall,,P5,10,0.0
buffer_gap,,P5,10,15875.277710020571
inventory,,P5,11,142931.01880852564
shortfall,,P5,11,0.0
buffer_gap,,P5,11,10597.12971047117
inventory,,P5,12,148417.06157866298
shortfall,,P5,12,0.0
buffer_gap,,P5,12,5111.086940333829
inventory,,P5,13,142683.94888827155
shortfall,,P5,13,0.0
buffer_gap,,P5,13,10844.199630725256
inventory,,P5,14,148117.1485189968
shortfall,,P5,14,0.0
buffer_gap,,P5,14,5411.0
inventory,,P5,15,153528.1485189968
shortfall,,P5,15,0.0
buffer_gap,,P5,15,0.0
inventory,,P5,16,147547.68489565706
shortfall,,P5,16,0.0
buffer_gap,,P5,16,5980.463623339747
inventory,,P5,17,153528.1485189968
shortfall,,P5,17,0.0
buffer_gap,,P5,17,0.0
inventory,,P5,18,153528.1485189968
shortfall,,P5,18,0.0
buffer_gap,,P5,18,0.0
inventory,,P5,19,150555.11996831317
shortfall,,P5,19,0.0
buffer_gap,,P5,19,2973.028550683637
inventory,,P5,20,151015.1715169551
shortfall,,P5,20,0.0
buffer_gap,,P5,20,2512.9770020417054
inventory,,P5,21,153528.1485189968
shortfall,,P5,21,0.0
buffer_gap,,P5,21,0.0
inventory,,P5,22,153528.1485189968
shortfall,,P5,22,0.0
buffer_gap,,P5,22,0.0
inventory,,P5,23,153528.1485189968
shortfall,,P5,23,0.0
buffer_gap,,P5,23,0.0
inventory,,P5,24,151386.9709969121
shortfall,,P5,24,0.0
buffer_gap,,P5,24,2141.177522084705
inventory,,P5,25,153528.1485189968
shortfall,,P5,25,0.0
buffer_gap,,P5,25,0.0
inventory,,P5,26,154028.00935507347
shortfall,,P5,26,0.0
buffer_gap,,P5,26,0.0
inventory,,P5,27,154339.53884075512
shortfall,,P5,27,0.0
buffer_gap,,P5,27,0.0
inventory,,P5,28,153528.1485189968
shortfall,,P5,28,0.0
buffer_gap,,P5,28,0.0
inventory,,P5,29,153528.1485189968
shortfall,,P5,29,0.0
buffer_gap,,P5,29,0.0
inventory,,P5,30,153528.1485189968
shortfall,,P5,30,0.0
buffer_gap,,P5,30,0.0
inventory,,P5,31,153528.1485189968
shortfall,,P5,31,0.0
buffer_gap,,P5,31,0.0
inventory,,P5,32,153528.1485189968
shortfall,,P5,32,0.0
buffer_gap,,P5,32,0.0
inventory,,P5,33,153528.1485189968
shortfall,,P5,33,0.0
buffer_gap,,P5,33,0.0
inventory,,P5,34,153528.1485189968
shortfall,,P5,34,0.0
buffer_gap,,P5,34,0.0
inventory,,P5,35,153528.1485189968
shortfall,,P5,35,0.0
buffer_gap,,P5,35,0.0
inventory,,P5,36,153528.1485189968
shortfall,,P5,36,0.0
buffer_gap,,P5,36,0.0
inventory,,P5,37,153528.1485189968
shortfall,,P5,37,0.0
buffer_gap,,P5,37,0.0
inventory,,P5,38,153528.1485189968
shortfall,,P5,38,0.0
buffer_gap,,P5,38,0.0
inventory,,P5,39,153528.1485189968
shortfall,,P5,39,0.0
buffer_gap,,P5,39,0.0
inventory,,P5,40,153528.1485189968
shortfall,,P5,40,0.0
buffer_gap,,P5,40,0.0
inventory,,P5,41,153528.1485189968
shortfall,,P5,41,0.0
buffer_gap,,P5,41,0.0
inventory,,P5,42,153528.1485189968
shortfall,,P5,42,0.0
buffer_gap,,P5,42,0.0
inventory,,P5,43,153528.1485189968
shortfall,,P5,43,0.0
buffer_gap,,P5,43,0.0
inventory,,P5,44,153528.1485189968
shortfall,,P5,44,0.0
buffer_gap,,P5,44,0.0
inventory,,P5,45,153528.1485189968
shortfall,,P5,45,0.0
buffer_gap,,P5,45,0.0
inventory,,P5,46,153528.1485189968
shortfall,,P5,46,0.0
buffer_gap,,P5,46,0.0
inventory,,P5,47,153528.1485189968
shortfall,,P5,47,0.0
buffer_gap,,P5,47,0.0
inventory,,P5,48,153528.1485189968
shortfall,,P5,48,0.0
buffer_gap,,P5,48,0.0
inventory,,P5,49,153528.1485189968
shortfall,,P5,49,0.0
buffer_gap,,P5,49,0.0
inventory,,P5,50,153528.1485189968
shortfall,,P5,50,0.0
buffer_gap,,P5,50,0.0
inventory,,P5,51,153528.1485189968
shortfall,,P5,51,0.0
buffer_gap,,P5,51,0.0
inventory,,P5,52,153528.1485189968
shortfall,,P5,52,0.0
buffer_gap,,P5,52,0.0
inventory,,P5,53,153528.1485189968
shortfall,,P5,53,0.0
buffer_gap,,P5,53,0.0
inventory,,P5,54,153528.1485189968
shortfall,,P5,54,0.0
buffer_gap,,P5,54,0.0
inventory,,P5,55,153778.0688623921
shortfall,,P5,55,0.0
buffer_gap,,P5,55,0.0
inventory,,P5,56,153528.1485189968
shortfall,,P5,56,0.0
buffer_gap,,P5,56,0.0
inventory,,P5,57,153757.27127947396
shortfall,,P5,57,0.0
buffer_gap,,P5,57,0.0
inventory,,P5,58,153528.1485189968
shortfall,,P5,58,0.0
buffer_gap,,P5,58,0.0
inventory,,P5,59,153528.1485189968
shortfall,,P5,59,0.0
buffer_gap,,P5,59,0.0
inventory,,P6,0,131800.0
shortfall,,P6,0,0.0
buffer_gap,,P6,0,29534.664545386477
inventory,,P6,1,125498.94170976298
shortfall,,P6,1,0.0
buffer_gap,,P6,1,35835.7228356235
inventory,,P6,2,119097.77563383864
shortfall,,P6,2,0.0
buffer_gap,,P6,2,42236.88891154784
inventory,,P6,3,112662.2610157737
shortfall,,P6,3,0.0
buffer_gap,,P6,3,48672.40352961277
inventory,,P6,4,106260.65382885952
shortfall,,P6,4,0.0
buffer_gap,,P6,4,55074.01071652696
inventory,,P6,5,100026.79471825769
shortfall,,P6,5,0.0
buffer_gap,,P6,5,61307.86982712879
inventory,,P6,6,93904.97406670803
shortfall,,P6,6,0.0
buffer_gap,,P6,6,67429.69047867844
inventory,,P6,7,87519.99299416953
shortfall,,P6,7,0.0
buffer_gap,,P6,7,73814.67155121695
inventory,,P6,8,81071.16211090564
shortfall,,P6,8,0.0
buffer_gap,,P6,8,80263.50243448083
inventory,,P6,9,74566.72766863412
shortfall,,P6,9,0.0
buffer_gap,,P6,9,86767.93687675236
inventory,,P6,10,76405.28184928838
shortfall,,P6,10,0.0
buffer_gap,,P6,10,84929.3826960981
inventory,,P6,11,81373.6746623742
shortfall,,P6,11,0.0
buffer_gap,,P6,11,79960.98988301228
inventory,,P6,12,75190.53316658632
shortfall,,P6,12,0.0
buffer_gap,,P6,12,86144.13137880016
inventory,,P6,13,69165.90627159871
shortfall,,P6,13,0.0
buffer_gap,,P6,13,92168.75827378777
inventory,,P6,14,74297.2346971066
shortfall,,P6,14,0.0
buffer_gap,,P6,14,87037.42984827988
inventory,,P6,15,68035.2346971066
shortfall,,P6,15,0.0
buffer_gap,,P6,15,93299.42984827988
inventory,,P6,16,98750.67970308854
